Term ID,Term Permalink,Term Name,Term Slug,Description,Parent ID,Parent Name,Parent Slug,Count,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Image Filename,Image Path,Image ID,order,product_pa_color-selector
3585,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-%d8%af%d8%a7%d8%b1,قهوه ای طرح دار,%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-%d8%af%d8%a7%d8%b1,,0,,,1,,,,,,,,,,0,#8B4513
3586,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-lv-%d8%af%d8%b1%d8%b4%d8%aa,مشکی LV درشت,%d9%85%d8%b4%da%a9%db%8c-lv-%d8%af%d8%b1%d8%b4%d8%aa,,0,,,2,,,,,,,,,,0,#000000
3587,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d8%b1%d8%ad-%d8%af%d8%a7%d8%b1,مشکی طرح دار,%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d8%b1%d8%ad-%d8%af%d8%a7%d8%b1,,0,,,1,,,,,,,,,,0,#000000
3588,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-%da%a9%d9%86%d9%81%db%8c,طوسی تیره کنفی,%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-%da%a9%d9%86%d9%81%db%8c,,0,,,3,,,,,,,,,,0,#696969
3589,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%da%a9%d9%86%d9%81%db%8c,طوسی روشن کنفی,%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%da%a9%d9%86%d9%81%db%8c,,0,,,8,,,,,,,,,,0,#C0C0C0
3590,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-%d9%81%d9%86%d8%af%db%8c,قهوه ای فندی,%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-%d9%81%d9%86%d8%af%db%8c,,0,,,1,,,,,,,,,,0,#8B4513
3591,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-coach,کرم Coach,%da%a9%d8%b1%d9%85-coach,,0,,,4,,,,,,,,,,0,#FFFDD0
3592,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-lv,کرم LV,%da%a9%d8%b1%d9%85-lv,,0,,,1,,,,,,,,,,0,#FFFDD0
3593,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-%d9%be%db%8c%da%86%d8%a7%d8%b2%db%8c,کرم پیچازی,%da%a9%d8%b1%d9%85-%d9%be%db%8c%da%86%d8%a7%d8%b2%db%8c,,0,,,2,,,,,,,,,,0,#FFFDD0
3594,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%af%db%8c%d9%88%d8%b1,مشکی دیور,%d9%85%d8%b4%da%a9%db%8c-%d8%af%db%8c%d9%88%d8%b1,,0,,,1,,,,,,,,,,0,#000000
3595,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b9%d8%b3%d9%84%db%8c-%d9%81%d9%86%d8%af%db%8c,عسلی فندی,%d8%b9%d8%b3%d9%84%db%8c-%d9%81%d9%86%d8%af%db%8c,,0,,,5,,,,,,,,,,0,#C68642
3596,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-%d8%b1%d9%88%d8%b4%d9%86-%da%a9%d9%86%d9%81%db%8c,کرم روشن کنفی,%da%a9%d8%b1%d9%85-%d8%b1%d9%88%d8%b4%d9%86-%da%a9%d9%86%d9%81%db%8c,,0,,,3,,,,,,,,,,0,#FFF8DC
3597,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b2%d8%b1%d8%b4%da%a9%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,زرشکی شرانگ,%d8%b2%d8%b1%d8%b4%da%a9%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,1,,,,,,,,,,0,#8B0000
3598,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b9%d8%b3%d9%84%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,عسلی شرانگ,%d8%b9%d8%b3%d9%84%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,3,,,,,,,,,,0,#C68642
3599,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,نسکافه ای شرانگ,%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,5,,,,,,,,,,0,#6F4E37
3600,https://luxbaz.com/?taxonomy=pa_color-selector&term=%db%8c%d8%a7%d8%b3%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,یاسی شرانگ,%db%8c%d8%a7%d8%b3%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,2,,,,,,,,,,0,#EE82EE
3601,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%a7%d8%b1%d8%a7%d9%85%d9%84%db%8c-%da%a9%d9%86%d9%81%db%8c,کاراملی کنفی,%da%a9%d8%a7%d8%b1%d8%a7%d9%85%d9%84%db%8c-%da%a9%d9%86%d9%81%db%8c,,0,,,1,,,,,,,,,,0,#C19A6B
3602,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%a8%d8%b2-%da%a9%d9%86%d9%81%db%8c,سبز کنفی,%d8%b3%d8%a8%d8%b2-%da%a9%d9%86%d9%81%db%8c,,0,,,1,,,,,,,,,,0,#1d9a34
3603,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%d8%b7%d8%b1%d8%ad-8,طوسی روشن طرح 8,%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%d8%b7%d8%b1%d8%ad-8,,0,,,1,,,,,,,,,,0,#C0C0C0
3604,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-10,نسکافه ای طرح 10,%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-10,,0,,,1,,,,,,,,,,0,#6F4E37
3605,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-5,نسکافه ای طرح 5,%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-5,,0,,,1,,,,,,,,,,0,#6F4E37
3606,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-barbery,قهوه ای Barbery,%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-barbery,,0,,,3,,,,,,,,,,0,#8B4513
3607,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%a7%d8%b1%d8%a7%d9%85%d9%84%db%8c-barbery,کاراملی Barbery,%da%a9%d8%a7%d8%b1%d8%a7%d9%85%d9%84%db%8c-barbery,,0,,,4,,,,,,,,,,0,#C19A6B
3608,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-barbery,کرم Barbery,%da%a9%d8%b1%d9%85-barbery,,0,,,4,,,,,,,,,,0,#FFFDD0
3609,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%d9%be%d8%a7%d8%b1%da%86%d9%87-%d8%a7%db%8c,سرمه ای پارچه ای,%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%d9%be%d8%a7%d8%b1%da%86%d9%87-%d8%a7%db%8c,,0,,,2,,,,,,,,,,0,#000080
3610,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%a8%d8%b2-%d9%be%d9%88%d8%b3%d8%aa-%d9%85%d8%a7%d8%b1%db%8c,سبز پوست ماری,%d8%b3%d8%a8%d8%b2-%d9%be%d9%88%d8%b3%d8%aa-%d9%85%d8%a7%d8%b1%db%8c,,0,,,0,,,,,,,,,,0,#1d9a34
3611,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a2%d8%a8%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,آبی دراگون,%d8%a2%d8%a8%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#1a6ff9
3612,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a2%d8%a8%db%8c-%da%a9%d8%a7%d8%b1%d8%a8%d9%86%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,آبی کاربنی دراگون,%d8%a2%d8%a8%db%8c-%da%a9%d8%a7%d8%b1%d8%a8%d9%86%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#6082B6
3613,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a8%d9%86%d9%81%d8%b4-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,بنفش دراگون,%d8%a8%d9%86%d9%81%d8%b4-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,2,,,,,,,,,,0,#5947da
3614,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b2%d8%b1%d8%af-%d8%ae%d8%b1%d8%af%d9%84%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,زرد خردلی دراگون,%d8%b2%d8%b1%d8%af-%d8%ae%d8%b1%d8%af%d9%84%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,2,,,,,,,,,,0,#FFDB58
3615,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%a8%d8%b2-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,سبز دراگون,%d8%b3%d8%a8%d8%b2-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#1d9a34
3616,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%a8%d8%b2-%d8%b3%d8%af%d8%b1%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,سبز سدری دراگون,%d8%b3%d8%a8%d8%b2-%d8%b3%d8%af%d8%b1%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#2E8B57
3617,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%b1%d8%ae%d8%a7%d8%a8%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,سرخابی دراگون,%d8%b3%d8%b1%d8%ae%d8%a7%d8%a8%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#DC143C
3618,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d9%81%db%8c%d8%af-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,سفید دراگون,%d8%b3%d9%81%db%8c%d8%af-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#FFFFFF
3619,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,طوسی روشن دراگون,%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#C0C0C0
3620,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b9%d8%b3%d9%84%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,عسلی دراگون,%d8%b9%d8%b3%d9%84%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#C68642
3621,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,کرم دراگون,%da%a9%d8%b1%d9%85-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#FFFDD0
3622,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%86%d8%a7%d8%b1%d9%86%d8%ac%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,نارنجی دراگون,%d9%86%d8%a7%d8%b1%d9%86%d8%ac%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#f67912
3623,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,نسکافه ای دراگون,%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#6F4E37
3624,https://luxbaz.com/?taxonomy=pa_color-selector&term=%db%8c%d8%a7%d8%b3%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,یاسی دراگون,%db%8c%d8%a7%d8%b3%db%8c-%d8%af%d8%b1%d8%a7%da%af%d9%88%d9%86,,0,,,1,,,,,,,,,,0,#EE82EE
3625,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d9%be%d9%84%d9%86%da%af%db%8c,مشکی پلنگی,%d9%85%d8%b4%da%a9%db%8c-%d9%be%d9%84%d9%86%da%af%db%8c,,0,,,3,,,,,,,,,,0,#000000
3626,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d8%b1%d8%ad-11,مشکی طرح 11,%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d8%b1%d8%ad-11,,0,,,1,,,,,,,,,,0,#000000
3627,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d8%b1%d8%ad-8,مشکی طرح 8,%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d8%b1%d8%ad-8,,0,,,2,,,,,,,,,,0,#000000
3628,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d8%b1%d8%ad-9,مشکی طرح 9,%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d8%b1%d8%ad-9,,0,,,2,,,,,,,,,,0,#000000
3629,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-coach,طوسی تیره Coach,%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-coach,,0,,,1,,,,,,,,,,0,#696969
3630,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%da%af%d9%88%da%86%db%8c-%d8%b1%db%8c%d8%b2,طوسی روشن گوچی ریز,%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%da%af%d9%88%da%86%db%8c-%d8%b1%db%8c%d8%b2,,0,,,1,,,,,,,,,,0,#C0C0C0
3631,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%d8%b4%d8%b1%d8%a7%d9%86%da%af,طوسی روشن شرانگ,%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,1,,,,,,,,,,0,#C0C0C0
3632,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-%d8%b4%d8%b1%d8%a7%d9%86%da%af,کرم شرانگ,%da%a9%d8%b1%d9%85-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,5,,,,,,,,,,0,#FFFDD0
3633,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,قهوه ای شرانگ,%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,4,,,,,,,,,,0,#8B4513
3634,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-coach,قهوه ای Coach,%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-coach,,0,,,4,,,,,,,,,,0,#8B4513
3635,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-%da%a9%d9%86%d9%81%db%8c,کرم کنفی,%da%a9%d8%b1%d9%85-%da%a9%d9%86%d9%81%db%8c,,0,,,1,,,,,,,,,,0,#FFFDD0
3636,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b9%d8%b3%d9%84%db%8c-%d9%86%d8%a7%d9%86%d8%b3%db%8c,عسلی نانسی,%d8%b9%d8%b3%d9%84%db%8c-%d9%86%d8%a7%d9%86%d8%b3%db%8c,,0,,,1,,,,,,,,,,0,#C68642
3637,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%86%d9%82%d8%b1%d9%87-%d8%a7%db%8c-%d9%be%d9%88%d8%b3%d8%aa-%d9%85%d8%a7%d8%b1%db%8c,نقره ای پوست ماری,%d9%86%d9%82%d8%b1%d9%87-%d8%a7%db%8c-%d9%be%d9%88%d8%b3%d8%aa-%d9%85%d8%a7%d8%b1%db%8c,,0,,,1,,,,,,,,,,0,#C0C0C0
3638,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d9%81%db%8c%d8%af-%d8%b7%d8%b1%d8%ad-1,سفید طرح 1,%d8%b3%d9%81%db%8c%d8%af-%d8%b7%d8%b1%d8%ad-1,,0,,,3,,,,,,,,,,0,#FFFFFF
3639,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a2%d8%a8%db%8c-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d9%88%d9%86%d9%87,آبی چهارخونه,%d8%a2%d8%a8%db%8c-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d9%88%d9%86%d9%87,,0,,,1,,,,,,,,,,0,#1a6ff9
3640,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d9%88%d9%86%d9%87,نسکافه ای چهارخونه,%d9%86%d8%b3%da%a9%d8%a7%d9%81%d9%87-%d8%a7%db%8c-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d9%88%d9%86%d9%87,,0,,,1,,,,,,,,,,0,#6F4E37
3641,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a2%d8%a8%db%8c-%d8%b3%d9%86%da%af%db%8c,آبی سنگی,%d8%a2%d8%a8%db%8c-%d8%b3%d9%86%da%af%db%8c,,0,,,1,,,,,,,,,,0,#1a6ff9
3642,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%a8%d8%b2-%d9%85%d8%ba%d8%b2-%d9%be%d8%b3%d8%aa%d9%87-%d8%a7%db%8c-%d9%88%d8%b1%d9%86%db%8c,سبز مغز پسته ای ورنی,%d8%b3%d8%a8%d8%b2-%d9%85%d8%ba%d8%b2-%d9%be%d8%b3%d8%aa%d9%87-%d8%a7%db%8c-%d9%88%d8%b1%d9%86%db%8c,,0,,,1,,,,,,,,,,0,#93C572
3643,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d9%81%db%8c%d8%af-%d9%88%d8%b1%d9%86%db%8c,سفید ورنی,%d8%b3%d9%81%db%8c%d8%af-%d9%88%d8%b1%d9%86%db%8c,,0,,,2,,,,,,,,,,0,#FFFFFF
3644,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b5%d9%88%d8%b1%d8%aa%db%8c-%d8%b3%d9%86%da%af%db%8c,صورتی سنگی,%d8%b5%d9%88%d8%b1%d8%aa%db%8c-%d8%b3%d9%86%da%af%db%8c,,0,,,1,,,,,,,,,,0,#FFC0CB
3645,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%84%d8%a7%d8%a6%db%8c-%d9%88%d8%b1%d9%86%db%8c,طلائی ورنی,%d8%b7%d9%84%d8%a7%d8%a6%db%8c-%d9%88%d8%b1%d9%86%db%8c,,0,,,1,,,,,,,,,,0,#FFD700
3646,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-%d8%b3%d9%86%da%af%db%8c,طوسی تیره سنگی,%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-%d8%b3%d9%86%da%af%db%8c,,0,,,1,,,,,,,,,,0,#696969
3647,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%d9%88%d8%b1%d9%86%db%8c,طوسی روشن ورنی,%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86-%d9%88%d8%b1%d9%86%db%8c,,0,,,1,,,,,,,,,,0,#C0C0C0
3648,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%82%d8%b1%d9%85%d8%b2-%d9%88%d8%b1%d9%86%db%8c,قرمز ورنی,%d9%82%d8%b1%d9%85%d8%b2-%d9%88%d8%b1%d9%86%db%8c,,0,,,1,,,,,,,,,,0,#f41e1e
3649,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-%d9%88%d8%b1%d9%86%db%8c,کرم ورنی,%da%a9%d8%b1%d9%85-%d9%88%d8%b1%d9%86%db%8c,,0,,,1,,,,,,,,,,0,#FFFDD0
3650,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-%da%a9%d8%b1%d9%85,قهوه ای کرم,%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c-%da%a9%d8%b1%d9%85,,0,,,1,,,,,,,,,,0,#8B4513
3651,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-%d8%b1%d9%88%d8%b4%d9%86-%d9%88%d8%b1%d9%86%db%8c,کرم روشن ورنی,%da%a9%d8%b1%d9%85-%d8%b1%d9%88%d8%b4%d9%86-%d9%88%d8%b1%d9%86%db%8c,,0,,,1,,,,,,,,,,0,#FFF8DC
3652,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d9%88%d8%b1%d9%86%db%8c,مشکی ورنی,%d9%85%d8%b4%da%a9%db%8c-%d9%88%d8%b1%d9%86%db%8c,,0,,,1,,,,,,,,,,0,#000000
